order_id,product_id,customer_id,category,subcategory,product_price,discount_percent,final_price,order_channel,payment_method,delivery_days,customer_tenure_days,num_prior_orders,num_prior_returns,customer_segment,region,weather_at_order,returned
O-03799,P-4199,C-1490,Clothing,Tshirt,7339.0,14.0,6311.54,Website,COD,3,1462,44,1,Regular,West,Hot,1
O-03800,P-3003,C-8976,Clothing,Kurta,9725.0,26.0,7196.5,App,Wallet,1,614,26,5,New,South,Hot,0
O-03801,P-8356,C-2013,Footwear,Sneakers,1913.0,1.0,1893.87,App,Wallet,4,902,32,6,Regular,West,Clear,0
O-03802,P-7560,C-2475,Electronics,Charger,14963.0,0.0,14963.0,Mobile Web,COD,2,1035,27,3,Regular,East,Hot,1
O-03803,P-1384,C-5190,Home,Cookware,5004.0,48.0,2602.08,Website,COD,1,266,36,5,Regular,North,Hot,0
O-03804,P-2681,C-1045,Electronics,Headphone,777.0,29.0,551.67,Mobile Web,Credit Card,2,1484,9,5,Regular,North,Hot,0
O-03805,P-1474,C-6607,Beauty,Perfume,9969.0,40.0,5981.4,App,Credit Card,6,1634,27,0,Loyal,East,Clear,0
O-03806,P-1033,C-4033,Clothing,Tshirt,18990.0,40.0,11394.0,App,UPI,2,543,28,5,Loyal,West,Rainy,0
O-03807,P-7968,C-8621,Footwear,Sandals,12621.0,45.0,6941.55,Mobile Web,COD,2,1771,22,1,New,South,Hot,1
O-03808,P-7885,C-3636,Electronics,Mobile,19714.0,1.0,19516.86,Website,UPI,9,1945,17,0,New,East,Cold,1
O-03809,P-9894,C-3559,Footwear,Boots,15383.0,1.0,15229.17,App,UPI,7,643,32,2,New,North,Rainy,0
O-03810,P-2457,C-2045,Clothing,Jeans,9246.0,8.0,8506.32,App,Credit Card,3,1327,17,3,Regular,South,Clear,0
O-03811,P-7745,C-7380,Clothing,Tshirt,8233.0,22.0,6421.74,Website,UPI,9,174,15,3,Regular,East,Clear,0
O-03812,P-5914,C-3221,Shoes,Casual,17812.0,27.0,13002.76,Mobile Web,Credit Card,1,844,44,8,New,East,Rainy,0
O-03813,P-9397,C-2984,Electronics,Charger,4985.0,17.0,4137.55,App,Wallet,5,1618,4,6,New,South,Clear,0
O-03814,P-7816,C-5432,Footwear,Sandals,1565.0,24.0,1189.4,Website,Credit Card,9,1317,27,9,New,West,Cold,0
O-03815,P-3748,C-4116,Electronics,Charger,571.0,14.0,491.06,Website,Wallet,4,1200,5,0,Regular,North,Clear,0
O-03816,P-9703,C-6751,Clothing,Shirt,6237.0,12.0,5488.56,Mobile Web,Credit Card,1,992,30,9,Regular,South,Cold,0
O-03817,P-4893,C-1521,Footwear,Sneakers,7176.0,48.0,3731.52,Website,Credit Card,1,1807,37,7,Loyal,North,Cold,1
O-03818,P-1549,C-6824,Electronics,Mobile,2795.0,44.0,1565.2,App,Wallet,6,1034,3,8,Regular,North,Hot,1
O-03819,P-6490,C-5829,Electronics,Laptop,1432.0,37.0,902.16,App,UPI,1,1464,30,5,Loyal,East,Rainy,0
O-03820,P-4738,C-8484,Beauty,Serum,7494.0,6.0,7044.36,Mobile Web,COD,5,1341,34,8,New,South,Clear,0
O-03821,P-8339,C-9644,Footwear,Boots,16955.0,15.0,14411.75,App,Wallet,2,1565,33,8,Regular,South,Hot,0
O-03822,P-1322,C-1370,Electronics,Charger,,,7189.83,,COD,8,1122,10,9,Regular,,Hot,0
O-03823,P-2142,C-3220,Home,Lamp,8436.0,10.0,7592.4,Mobile Web,Wallet,3,203,36,7,New,North,Rainy,0
O-03824,P-2030,C-5069,Footwear,Sandals,15403.0,47.0,8163.59,Mobile Web,COD,8,799,39,6,Loyal,North,Cold,0
O-03825,P-5553,C-9777,Beauty,Serum,9163.0,40.0,5497.8,Mobile Web,Credit Card,6,492,37,2,Regular,West,Rainy,0
O-03826,P-3414,C-9689,Shoes,Running,19407.0,26.0,14361.18,Website,UPI,9,317,48,0,Regular,East,Cold,0
O-03827,P-7940,C-4475,Shoes,Formal,10356.0,43.0,5902.92,Mobile Web,COD,1,337,26,0,New,North,Clear,1
O-03828,P-2269,C-5620,Clothing,Kurta,11861.0,15.0,10081.85,App,Credit Card,3,1993,4,8,Loyal,East,Cold,0
O-03829,P-3909,C-7580,Home,Lamp,11147.0,49.0,5684.97,App,COD,7,444,0,6,Regular,East,Rainy,1
O-03830,P-5646,C-9541,Beauty,Serum,19628.0,36.0,12561.92,Mobile Web,COD,5,1903,9,1,Regular,West,Clear,1
O-03831,P-6209,C-2643,Beauty,Perfume,1005.0,18.0,824.1,Website,UPI,1,1238,1,2,New,North,Rainy,0
O-03832,P-1424,C-7844,Shoes,Formal,18739.0,15.0,15928.15,Website,Wallet,6,1860,7,1,Regular,East,Rainy,0
O-03833,P-5539,C-2530,Clothing,Jacket,18164.0,47.0,9626.92,Website,Credit Card,2,317,49,0,Regular,North,Clear,0
O-03834,P-9564,C-4350,Home,Lamp,10239.0,8.0,9419.88,Mobile Web,COD,2,1351,10,5,Regular,North,Rainy,1
O-03835,P-3492,C-5712,Shoes,Running,16622.0,20.0,13297.6,Mobile Web,Credit Card,1,1528,38,9,New,West,Rainy,0
O-03836,P-9717,C-3065,Footwear,Sneakers,4475.0,32.0,3043.0,Website,UPI,3,1592,36,4,Regular,South,Cold,1
O-03837,P-4793,C-5150,Beauty,Serum,13129.0,47.0,6958.37,Website,UPI,3,1213,10,6,New,North,Clear,0
O-03838,P-4445,C-1720,Electronics,Headphone,5067.0,26.0,3749.58,Website,COD,7,891,29,1,Regular,West,Clear,1
O-03839,P-5245,C-2563,Clothing,Shirt,9347.0,47.0,4953.91,Website,Wallet,9,1235,43,8,Regular,West,Clear,0
O-03840,P-6939,C-7673,Beauty,Perfume,5486.0,9.0,4992.26,App,UPI,4,1640,42,1,Regular,East,Rainy,0
O-03841,P-7142,C-7834,Electronics,Mobile,11645.0,44.0,6521.2,Mobile Web,COD,1,135,49,9,Loyal,North,Cold,1
O-03842,P-6849,C-8944,Shoes,Running,7199.0,10.0,6479.1,Website,COD,4,1601,32,0,Regular,South,Clear,0
O-03843,P-3967,C-6175,Clothing,Jeans,13203.0,34.0,8713.98,Mobile Web,Credit Card,8,445,5,9,Loyal,South,Hot,0
O-03844,P-5140,C-7063,Shoes,Casual,14457.0,29.0,10264.47,App,Wallet,3,1094,33,3,New,North,Clear,0
O-03845,P-5142,C-5516,Beauty,Cream,17084.0,15.0,14521.4,Mobile Web,COD,9,233,31,2,Loyal,East,Cold,1
O-03846,P-2704,C-9179,Shoes,Running,14452.0,1.0,14307.48,Website,UPI,2,1691,42,0,Loyal,South,Hot,0
O-03847,P-5050,C-5800,Beauty,Perfume,13741.0,7.0,12779.13,Mobile Web,Wallet,8,1267,46,8,New,East,Clear,1
O-03848,P-5512,C-6723,Beauty,Serum,7706.0,32.0,5240.08,Website,COD,7,1917,27,6,Loyal,North,Clear,1
O-03849,P-3764,C-2292,Beauty,Perfume,15690.0,10.0,14121.0,App,Credit Card,7,396,35,4,Loyal,East,Rainy,0
O-03850,P-5526,C-2664,Footwear,Sandals,,,13190.25,,Credit Card,3,1680,11,0,Loyal,,Hot,0
O-03851,P-1428,C-3132,Electronics,Headphone,4309.0,11.0,3835.01,Website,UPI,4,1849,0,8,New,East,Clear,1
O-03852,P-6613,C-3936,Footwear,Sandals,9353.0,22.0,7295.34,Mobile Web,COD,4,942,45,5,Loyal,North,Clear,0
O-03853,P-1828,C-6675,Electronics,Mobile,3133.0,46.0,1691.82,Website,UPI,7,878,1,5,New,West,Cold,1
O-03854,P-5247,C-8301,Shoes,Casual,17010.0,37.0,10716.3,Website,Wallet,3,912,41,2,Regular,South,Rainy,0
O-03855,P-9377,C-4531,Beauty,Perfume,7246.0,9.0,6593.86,Website,UPI,8,161,1,3,Regular,West,Rainy,0
O-03856,P-3015,C-3443,Electronics,Laptop,19114.0,16.0,16055.76,Website,COD,2,1588,34,5,Regular,South,Hot,0
O-03857,P-3656,C-8940,Clothing,Kurta,318060.0,25.0,11927.25,Mobile Web,Wallet,1,1265,0,0,New,West,Hot,0
O-03858,P-4204,C-7267,Shoes,Running,14067.0,45.0,7736.85,Website,Credit Card,8,589,43,9,New,East,Clear,1
O-03859,P-7824,C-1077,Home,Bedsheet,7374.0,38.0,4571.88,Website,Wallet,1,1077,24,6,Loyal,East,Rainy,0
O-03860,P-6728,C-9093,Beauty,Serum,7047.0,31.0,4862.43,Website,Wallet,3,1925,45,5,Loyal,East,Clear,0
O-03861,P-8453,C-2956,Footwear,Sneakers,13440.0,21.0,10617.6,Website,COD,7,804,9,5,Regular,South,Cold,1
O-03862,P-6316,C-3344,Clothing,Jacket,5064.0,11.0,4506.96,App,COD,5,1500,23,8,New,West,Hot,0
O-03863,P-8823,C-3849,Shoes,Formal,,,4194.11,,Credit Card,8,1918,35,4,Regular,,Clear,0
O-03864,P-5125,C-8473,Footwear,Boots,5441.0,32.0,3699.88,Website,Credit Card,7,1648,36,2,Loyal,South,Hot,0
O-03865,P-7573,C-3923,Shoes,Running,8618.0,43.0,4912.26,Website,COD,8,266,28,4,Regular,South,Clear,1
O-03866,P-3670,C-2102,Home,Cookware,2326.0,13.0,2023.62,Mobile Web,Credit Card,7,1927,43,1,New,East,Cold,0
O-03867,P-3626,C-3447,Home,Bedsheet,2775.0,33.0,1859.25,Mobile Web,Credit Card,5,1599,36,4,Loyal,North,Rainy,0
O-03868,P-5376,C-3198,Footwear,Sneakers,14134.0,37.0,8904.42,Mobile Web,Credit Card,2,1475,7,6,New,East,Cold,0
O-03869,P-7949,C-4985,Beauty,Perfume,18065.0,43.0,10297.05,App,UPI,6,1204,21,4,Loyal,East,Clear,0
O-03870,P-1786,C-1550,Clothing,Kurta,9558.0,21.0,7550.82,Mobile Web,Wallet,1,913,45,7,New,South,Cold,0
O-03871,P-6246,C-4164,Electronics,Mobile,17227.0,11.0,15332.03,Website,Wallet,5,302,14,2,Loyal,East,Clear,0
O-03872,P-6025,C-3326,Home,Lamp,1398.0,36.0,894.72,App,COD,6,1313,13,3,Loyal,East,Hot,0
O-03873,P-9471,C-8011,Footwear,Boots,4005.0,49.0,2042.55,Website,Credit Card,9,1728,40,1,Regular,West,Clear,0
O-03874,P-7386,C-1098,Beauty,Perfume,17361.0,18.0,14236.02,Mobile Web,COD,9,603,34,6,New,West,Clear,1
O-03875,P-7590,C-8583,Footwear,Sneakers,368.0,34.0,242.88,Mobile Web,UPI,6,1827,28,7,Loyal,West,Rainy,0
O-03876,P-7865,C-4024,Electronics,Mobile,12878.0,42.0,7469.24,Mobile Web,COD,9,374,11,3,Regular,North,Hot,1
O-03877,P-6703,C-8458,Clothing,Jacket,1153.0,37.0,726.39,Website,Wallet,5,364,45,4,New,East,Rainy,0
O-03878,P-6810,C-9297,Beauty,Perfume,2606.0,29.0,1850.26,App,UPI,4,753,49,6,New,West,Clear,0
O-03879,P-4648,C-1719,Beauty,Perfume,17456.0,8.0,16059.52,Website,UPI,9,1268,21,1,New,West,Clear,0
O-03880,P-5644,C-5366,Shoes,Casual,803.0,11.0,714.67,App,Wallet,5,781,37,1,New,South,Clear,0
O-03881,P-6367,C-4638,Home,Cookware,4288.0,13.0,3730.56,Mobile Web,Wallet,4,70,48,3,Regular,West,Hot,0
O-03882,P-1875,C-3494,Home,Cookware,9773.0,17.0,8111.59,App,COD,7,1425,43,0,Regular,East,Rainy,0
O-03883,P-3689,C-9926,Clothing,Shirt,14669.0,4.0,14082.24,Mobile Web,COD,4,704,31,6,New,South,Rainy,1
O-03884,P-2212,C-7681,Shoes,Casual,17516.0,41.0,10334.44,App,COD,5,1612,43,6,Regular,East,Rainy,1
O-03885,P-7741,C-9236,Electronics,Mobile,14996.0,41.0,8847.64,Website,Credit Card,2,894,5,6,Regular,East,Cold,0
O-03886,P-8629,C-3680,Clothing,Kurta,13205.0,36.0,8451.2,Website,??,8,934,37,2,Loyal,South,Cold,1
O-03887,P-4136,C-8407,Electronics,Headphone,2829.0,38.0,1753.98,Mobile Web,COD,3,1217,43,8,New,North,Clear,1
O-03888,P-6054,C-3278,Footwear,Boots,8011.0,29.0,5687.81,App,COD,8,1496,6,3,Loyal,West,Clear,0
O-03889,P-8755,C-2612,Clothing,Tshirt,1262.0,32.0,858.16,Website,Credit Card,1,605,10,0,Loyal,East,Clear,0
O-03890,P-1015,C-9351,Clothing,Jeans,10965.0,4.0,10526.4,Mobile Web,Credit Card,2,69,41,5,New,North,Hot,0
O-03891,P-8551,C-2337,Beauty,Cream,15184.0,34.0,10021.44,Mobile Web,Credit Card,7,329,42,0,New,North,Clear,0
O-03892,P-7710,C-2654,Home,Cookware,19408.0,5.0,18437.6,Mobile Web,UPI,8,1088,26,4,New,East,Hot,1
O-03893,P-9631,C-3398,Footwear,Boots,7192.0,20.0,5753.6,Website,Wallet,5,231,10,9,Loyal,West,Rainy,0
O-03894,P-4933,C-9938,Home,Bedsheet,935.0,42.0,542.3,Mobile Web,UPI,1,301,14,2,Regular,West,Hot,0
O-03895,P-4935,C-8428,Clothing,Shirt,12960.0,10.0,11664.0,Website,COD,9,580,32,1,New,West,Cold,1
O-03896,P-1054,C-2419,Clothing,Jacket,10739.0,38.0,6658.18,Mobile Web,COD,8,245,32,3,Regular,East,Clear,1
O-03897,P-1558,C-2310,Footwear,Sneakers,1072.0,31.0,739.68,App,Credit Card,2,652,3,5,New,North,Rainy,0
O-03898,P-9997,C-3472,Electronics,Laptop,9271.0,22.0,7231.38,Website,Credit Card,1,1977,26,6,New,East,Cold,0
O-03899,P-5173,C-2691,Beauty,Perfume,13933.0,33.0,9335.11,Mobile Web,UPI,3,989,1,5,Regular,South,Hot,0
O-03900,P-6421,C-1159,Home,Cookware,,,9506.46,,COD,5,1335,20,2,New,,Clear,0
O-03901,P-7920,C-2956,Clothing,Jeans,2075.0,38.0,1286.5,Mobile Web,Credit Card,7,167,6,1,Loyal,South,Hot,1
O-03902,P-6091,C-3372,Footwear,Boots,2418.0,48.0,1257.36,Website,Credit Card,4,144,15,9,Regular,South,Clear,0
O-03903,P-8311,C-9152,Shoes,Casual,7666.0,26.0,5672.84,App,Wallet,999,24,44,2,Loyal,West,Hot,0
O-03904,P-5889,C-2807,Electronics,Charger,13564.0,16.0,11393.76,App,Credit Card,2,1043,5,6,New,North,Clear,0
O-03905,P-4722,C-1740,Home,Bedsheet,17196.0,3.0,16680.12,Mobile Web,Wallet,7,317,39,2,Regular,East,Rainy,1
O-03906,P-9826,C-7718,Electronics,Laptop,1637.0,40.0,982.2,Website,UPI,5,1029,44,1,Regular,East,Rainy,0
O-03907,P-3503,C-7781,Clothing,Jeans,,,2899.8,,COD,3,326,24,3,Regular,,Cold,0
O-03908,P-6470,C-7612,Shoes,Formal,1192.0,30.0,834.4,Mobile Web,COD,4,975,24,5,Loyal,East,Clear,0
O-03909,P-4526,C-9018,Electronics,Laptop,10523.0,40.0,6313.8,Website,Wallet,1,261,10,8,Regular,East,Clear,0
O-03910,P-7968,C-3618,Footwear,Sneakers,17230.0,18.0,14128.6,App,Credit Card,2,304,45,2,Loyal,South,Rainy,0
O-03911,P-3151,C-6357,Shoes,Casual,14912.0,3.0,14464.64,Website,Wallet,7,600,22,7,Regular,East,Cold,0
O-03912,P-7853,C-7563,Electronics,Mobile,11111.0,42.0,6444.38,Website,Wallet,9,1518,5,2,Loyal,North,Hot,0
O-03913,P-2537,C-4940,Beauty,Cream,4538.0,14.0,3902.68,Website,Wallet,5,1515,4,0,Regular,South,Cold,0
O-03914,P-2945,C-1318,Footwear,Boots,15573.0,21.0,12302.67,App,Wallet,2,835,25,5,New,East,Clear,0
O-03915,P-6341,C-7803,Footwear,Sandals,518.0,49.0,264.18,Website,UPI,3,25,44,5,Regular,East,Clear,0
O-03916,P-5681,C-9822,Footwear,Boots,15405.0,12.0,13556.4,App,Credit Card,4,1486,24,7,New,West,Cold,0
O-03917,P-9519,C-6473,Clothing,Tshirt,8097.0,38.0,5020.14,Mobile Web,COD,7,1070,7,6,Loyal,South,Rainy,1
O-03918,P-1152,C-4454,Electronics,Mobile,13807.0,37.0,8698.41,App,Wallet,6,1071,11,4,Loyal,West,Clear,0
O-03919,P-9473,C-6427,Electronics,Charger,9436.0,17.0,7831.88,App,COD,9,1247,43,9,Loyal,West,Cold,0
O-03920,P-3945,C-4857,Footwear,Boots,16566.0,40.0,9939.6,Mobile Web,COD,2,1577,48,4,Loyal,South,Hot,1
O-03921,P-9645,C-5485,Shoes,Formal,14816.0,3.0,14371.52,App,UPI,4,768,33,1,Regular,South,Cold,0
O-03922,P-5585,C-1914,Shoes,Running,16798.0,26.0,12430.52,Website,Wallet,5,327,33,6,Loyal,West,Clear,0
O-03923,P-2244,C-9790,Clothing,Jacket,3253.0,20.0,2602.4,Website,Wallet,1,89,26,0,Regular,East,Rainy,0
O-03924,P-5852,C-2377,Beauty,Cream,10074.0,19.0,8159.94,Website,Wallet,1,1576,10,8,Loyal,South,Clear,0
O-03925,P-4581,C-9886,Footwear,Sandals,16497.0,47.0,8743.41,App,Wallet,2,1087,33,0,Regular,South,Cold,1
O-03926,P-3915,C-2876,Footwear,Sneakers,934.0,24.0,709.84,Website,UPI,6,1000,46,3,Regular,South,Clear,0
O-03927,P-4583,C-4883,Footwear,Sandals,10468.0,45.0,5757.4,App,UPI,7,1450,40,4,Loyal,East,Clear,1
O-03928,P-7793,C-2980,Clothing,Shirt,1119.0,30.0,783.3,App,Credit Card,2,1677,29,3,Regular,North,Rainy,0
O-03929,P-2157,C-3705,Shoes,Casual,6839.0,46.0,3693.06,Website,Credit Card,7,832,47,4,Regular,North,Clear,0
O-03930,P-1945,C-3951,Electronics,Laptop,17027.0,16.0,14302.68,App,UPI,1,435,31,9,New,West,Cold,1
O-03931,P-5727,C-1403,Clothing,Kurta,13482.0,44.0,7549.92,Mobile Web,Wallet,7,1836,13,5,Regular,South,Cold,1
O-03932,P-5892,C-8166,Home,Bedsheet,18677.0,8.0,17182.84,Mobile Web,Wallet,6,23,14,7,Regular,South,Cold,0
O-03933,P-9974,C-4006,Footwear,Sandals,10212.0,47.0,5412.36,Website,Wallet,6,364,27,7,Regular,East,Cold,1
O-03934,P-6916,C-5726,Clothing,Shirt,6106.0,0.0,6106.0,Website,Wallet,3,1759,29,6,Loyal,South,Clear,0
O-03935,P-2189,C-9676,Electronics,Charger,14409.0,27.0,10518.57,Website,Credit Card,1,1348,41,7,Regular,North,Rainy,0
O-03936,P-5099,C-2561,Home,Lamp,2578.0,12.0,2268.64,Mobile Web,COD,1,712,20,7,New,West,Clear,0
O-03937,P-5519,C-1231,Beauty,Cream,14394.0,21.0,11371.26,Website,Wallet,9,1767,35,2,Regular,North,Clear,1
O-03938,P-6164,C-3282,Electronics,Charger,14748.0,33.0,9881.16,Website,Credit Card,8,1368,40,4,Regular,West,Hot,1
O-03939,P-9084,C-3700,Home,Bedsheet,7341.0,7.0,6827.13,App,UPI,8,343,34,4,Regular,East,Clear,0
O-03940,P-9532,C-7180,Footwear,Boots,6181.0,11.0,5501.09,App,Credit Card,3,321,8,3,New,West,Clear,0
O-03941,P-3621,C-3397,Footwear,Sneakers,1568.0,4.0,1505.28,Website,Credit Card,2,862,23,1,Regular,North,Rainy,0
O-03942,P-5749,C-8347,Beauty,Cream,9338.0,45.0,5135.9,App,COD,5,503,36,3,Loyal,North,Rainy,0
O-03943,P-4329,C-7216,Electronics,Headphone,7332.0,36.0,4692.48,App,Wallet,6,338,5,3,Loyal,South,Rainy,0
O-03944,P-6125,C-3862,Footwear,Sneakers,13412.0,7.0,12473.16,Website,Credit Card,6,1214,13,5,New,South,Clear,0
O-03945,P-6296,C-3522,Home,Cookware,1722.0,15.0,1463.7,Mobile Web,Credit Card,9,1849,4,8,New,North,Hot,1
O-03946,P-4372,C-2638,Home,Cookware,15889.0,29.0,11281.19,App,UPI,5,1629,21,4,Loyal,North,Clear,0
O-03947,P-9027,C-7675,Footwear,Sneakers,2635.0,7.0,2450.55,Mobile Web,Credit Card,6,1792,17,5,New,East,Clear,0
O-03948,P-6413,C-2172,Electronics,Headphone,13356.0,28.0,9616.32,Mobile Web,Wallet,1,794,43,2,Regular,West,Cold,0
O-03949,P-6829,C-7485,Shoes,Casual,19486.0,38.0,12081.32,App,COD,8,1421,46,5,Regular,West,Cold,1
O-03950,P-2766,C-1370,Beauty,Perfume,630.0,37.0,396.9,Mobile Web,UPI,8,572,35,6,Loyal,West,Hot,0
O-03951,P-5179,C-4791,Home,Lamp,3615.0,4.0,3470.4,Mobile Web,UPI,2,252,44,6,Loyal,South,Clear,0
O-03952,P-2802,C-4302,Footwear,Boots,7921.0,3.0,7683.37,Mobile Web,Credit Card,5,1169,39,1,Regular,South,Clear,0
O-03953,P-2400,C-5921,Home,Cookware,8017.0,19.0,6493.77,Website,Wallet,7,1798,21,2,Regular,East,Rainy,0
O-03954,P-5796,C-3395,Footwear,Sandals,18808.0,0.0,18808.0,App,Wallet,8,977,26,5,Loyal,North,Hot,0
O-03955,P-9113,C-4118,Electronics,Mobile,16222.0,36.0,10382.08,App,Credit Card,9,1885,19,6,Loyal,East,Hot,1
O-03956,P-4875,C-3819,Clothing,Jeans,11553.0,1.0,11437.47,App,Credit Card,7,1788,34,1,New,West,Clear,0
O-03957,P-5224,C-4910,Electronics,Laptop,15452.0,44.0,8653.12,App,COD,8,1682,49,1,Regular,East,Cold,0
O-03958,P-1001,C-5731,Footwear,Sneakers,14157.0,18.0,11608.74,Website,UPI,2,1348,14,1,Regular,North,Hot,0
O-03959,P-1604,C-8655,Shoes,Running,940.0,22.0,733.2,Mobile Web,UPI,9,1043,27,7,Regular,East,Clear,0
O-03960,P-1490,C-7141,Home,Cookware,917.0,29.0,651.07,Website,Wallet,2,101,10,0,New,West,Hot,0
O-03961,P-9067,C-6610,Electronics,Charger,17551.0,12.0,15444.88,Website,COD,6,38,15,6,Regular,North,Clear,0
O-03962,P-6327,C-6314,Beauty,Cream,13429.0,13.0,11683.23,Mobile Web,Wallet,1,10,46,3,New,North,Rainy,0
O-03963,P-4694,C-6338,Home,Cookware,14306.0,41.0,8440.54,Website,Wallet,6,106,43,5,Regular,North,Hot,0
O-03964,P-7625,C-7111,Clothing,Tshirt,15043.0,13.0,13087.41,Mobile Web,Credit Card,8,741,23,0,Regular,South,Cold,0
O-03965,P-9375,C-2639,Clothing,Tshirt,10760.0,21.0,8500.4,Website,Wallet,4,501,6,6,Regular,East,Cold,0
O-03966,P-6978,C-3835,Shoes,Running,17474.0,5.0,16600.3,App,Credit Card,4,1384,19,1,New,North,Rainy,0
O-03967,P-5695,C-2647,Electronics,Charger,16827.0,18.0,13798.14,Website,Credit Card,1,1716,45,9,New,West,Clear,0
O-03968,P-4341,C-3971,Shoes,Formal,10207.0,10.0,9186.3,Mobile Web,UPI,1,339,27,0,New,East,Cold,0
O-03969,P-6586,C-2547,Footwear,Boots,,,8516.34,,Wallet,6,706,39,4,New,,Hot,0
O-03970,P-8005,C-3087,Home,Cookware,14864.0,17.0,12337.12,Website,COD,1,67,3,9,New,East,Cold,0
O-03971,P-2107,C-4074,Beauty,Perfume,2195.0,46.0,1185.3,Mobile Web,Credit Card,6,1706,22,6,Regular,North,Rainy,0
O-03972,P-7772,C-9830,Beauty,Perfume,15421.0,0.0,15421.0,Mobile Web,Credit Card,6,995,12,4,Loyal,North,Clear,0
O-03973,P-5851,C-8245,Home,Bedsheet,2395.0,33.0,1604.65,Website,Wallet,9,330,38,6,Regular,North,Clear,0
O-03974,P-9833,C-7783,Clothing,Jeans,19753.0,37.0,12444.39,Website,Wallet,7,1617,12,7,New,South,Hot,0
O-03975,P-3234,C-4206,Beauty,Perfume,3126.0,5.0,2969.7,Mobile Web,COD,5,1574,18,3,New,South,Hot,1
O-03976,P-7544,C-1908,Home,Cookware,7211.0,19.0,5840.91,App,COD,6,1928,48,0,New,East,Rainy,0
O-03977,P-1760,C-1311,Electronics,Laptop,970.0,48.0,504.4,Website,Wallet,6,982,13,2,Regular,East,Hot,0
O-03978,P-3592,C-8160,Footwear,Sneakers,4544.0,24.0,3453.44,Website,UPI,1,252,4,3,New,North,Hot,0
O-03979,P-8211,C-7173,Shoes,Running,14058.0,48.0,7310.16,App,Wallet,8,1077,46,4,Regular,West,Hot,0
O-03980,P-5773,C-6836,Home,Bedsheet,17882.0,20.0,14305.6,Website,COD,5,277,34,7,Loyal,West,Hot,1
O-03981,P-9598,C-3215,Clothing,Jacket,15624.0,16.0,13124.16,Mobile Web,COD,7,147,34,4,Regular,North,Rainy,1
O-03982,P-9956,C-4688,Clothing,Jacket,3658.0,26.0,2706.92,Website,Wallet,1,1129,28,7,Regular,South,Hot,0
O-03983,P-4479,C-2975,Shoes,Casual,13711.0,7.0,12751.23,Mobile Web,Wallet,4,837,34,1,Regular,North,Hot,0
O-03984,P-3955,C-5169,Beauty,Cream,7208.0,36.0,4613.12,App,UPI,5,428,5,1,Regular,North,Clear,0
O-03985,P-1716,C-2716,Home,Bedsheet,3498.0,3.0,3393.06,App,Credit Card,7,1466,14,3,Regular,North,Rainy,0
O-03986,P-4113,C-7387,Home,Bedsheet,2116.0,29.0,1502.36,Mobile Web,UPI,4,1060,2,1,New,South,Hot,0
O-03987,P-4977,C-5474,Beauty,Perfume,10714.0,28.0,7714.08,Mobile Web,UPI,4,1923,45,8,Loyal,South,Cold,1
O-03988,P-3866,C-1352,Home,Cookware,614.0,49.0,313.14,Mobile Web,Wallet,9,1162,34,6,Loyal,East,Clear,0
O-03989,P-5020,C-2275,Clothing,Shirt,16048.0,47.0,8505.44,Website,COD,4,1131,44,1,Regular,North,Rainy,0
O-03990,P-5801,C-9262,Beauty,Perfume,6000.0,37.0,3780.0,Website,Wallet,2,518,22,9,Regular,North,Cold,0
O-03991,P-8595,C-7363,Footwear,Boots,17649.0,25.0,13236.75,App,Wallet,6,1065,30,0,Loyal,West,Cold,0
O-03992,P-2565,C-5092,Home,Cookware,10287.0,40.0,6172.2,Website,Wallet,5,688,19,3,New,East,Cold,0
O-03993,P-1640,C-5538,Beauty,Perfume,1783.0,2.0,1747.34,Mobile Web,COD,7,1469,48,5,Loyal,South,Rainy,1
O-03994,P-7637,C-1168,Shoes,Casual,8573.0,37.0,5400.99,Website,Wallet,6,1443,48,3,Loyal,North,Clear,0
O-03995,P-3928,C-5582,Beauty,Perfume,17901.0,2.0,17542.98,App,Wallet,9,1554,13,1,Loyal,East,Cold,0
O-03996,P-5938,C-4621,Footwear,Sneakers,11541.0,23.0,8886.57,App,Credit Card,3,243,20,2,Loyal,South,Hot,0
O-03997,P-7457,C-6377,Clothing,Shirt,17366.0,16.0,14587.44,Mobile Web,Credit Card,3,1009,15,3,Regular,North,Clear,0
O-03998,P-7310,C-2672,Beauty,Serum,16214.0,23.0,12484.78,Website,??,7,740,38,8,New,North,Rainy,0
O-03999,P-9187,C-3781,Footwear,Boots,14645.0,35.0,9519.25,Mobile Web,Wallet,9,470,39,2,Loyal,East,Cold,0
O-04000,P-7381,C-6195,Home,Bedsheet,12154.0,27.0,8872.42,App,COD,3,284,34,9,Loyal,East,Cold,1
O-04001,P-9875,C-3135,Home,Bedsheet,11090.0,40.0,6654.0,App,Credit Card,1,860,46,6,Loyal,North,Hot,0
O-04002,P-2030,C-6905,Electronics,Charger,8489.0,45.0,4668.95,Website,UPI,5,1232,1,6,New,West,Clear,0
O-04003,P-6099,C-4616,Electronics,Mobile,11098.0,31.0,7657.62,App,UPI,1,1709,12,6,New,East,Clear,0
O-04004,P-4908,C-2386,Clothing,Tshirt,5674.0,34.0,3744.84,Mobile Web,Credit Card,4,1023,16,3,New,West,Rainy,1
O-04005,P-1352,C-6003,Clothing,Tshirt,952.0,48.0,495.04,Website,COD,2,605,2,5,New,North,Clear,0
